Company,Vehicle_ID,Type,Latitude,Longitude,Battery_Pct,Range_Miles,Is_Available,Is_Disabled,Is_Reserved,Last_Reported
Veo,dc5f75f5-b9a3-5d2f-bf1b-4ff3fbf7c940,bicycle,39.990978,-83.026148,,16.84,True,False,False,0
Veo,0f0b64db-606d-5ac1-b187-707fabf8f22e,bicycle,39.962785,-82.994391,,15.18,True,False,False,0
Veo,b0078c29-c17f-5661-b77f-8d64360a99b9,scooter,39.94198,-82.994921,,23.02,True,False,False,0
Veo,e13e9868-969c-5f7a-9607-fa417c6607d9,bicycle,39.929345,-82.993581,,25.74,True,False,False,0
Veo,306a9480-bdbc-50e3-ae7f-0180407283a5,bicycle,39.986402,-82.932728,,28.14,True,False,False,0
Veo,e74a0e7c-55ca-5a0f-a656-08408e95aab9,bicycle,39.964967,-83.021478,,28.14,True,False,False,0
Veo,9d77193b-1416-583a-803c-9bebe6749bfc,bicycle,39.992084,-83.000589,,13.86,True,False,False,0
Veo,fcd71106-61e8-5175-9fc0-740b88d34d32,scooter,40.012023,-83.013553,,28.14,True,False,False,0
Veo,72cfc318-495f-522c-96fe-13aa68a74711,bicycle,39.95724,-83.012686,,14.61,True,False,False,0
Veo,cacb9bd3-993d-544e-8011-160f23acbb8f,scooter,40.003863,-83.01282,,10.31,True,False,False,0
Veo,9283bab3-f8c7-5597-8503-0c0898536399,bicycle,39.993,-83.014264,,15.18,True,False,False,0
Veo,d5a1cd85-a4c8-5bec-a674-9e2d6fb93de2,bicycle,39.997823,-83.00735,,26.51,True,False,False,0
Veo,b3400c31-9fc7-538f-b22d-e6b7475c723f,bicycle,39.958824,-82.978654,,28.14,True,False,False,0
Veo,436d28eb-a8cb-5bf1-9e60-1bfce53d522a,bicycle,39.995747,-83.000349,,8.09,True,False,False,0
Veo,8914db77-e766-5bd4-b0e5-c9844ad32fdc,bicycle,40.00174,-83.016307,,28.14,False,True,False,0
Veo,2004082,scooter,39.94198,-82.994913,,17.89,True,False,False,0
Veo,2c93f544-a3d8-5fbb-bd4d-09bdc926d376,scooter,39.994633,-83.026197,,28.14,True,False,False,0
Veo,282ffd5d-4a1d-59af-b093-795e5880f476,scooter,39.994484,-83.013741,,28.14,True,False,False,0
Veo,33e37794-464d-5e10-99b9-066fbd928acd,bicycle,39.964335,-83.001043,,28.14,True,False,False,0
Veo,aeeedd8d-cb4e-56de-b177-c15d214e08f9,bicycle,40.004048,-83.019236,,28.14,True,False,False,0
